SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,921 Stadium Dr,Green Bay,WI,54304,498000,3,2,Brown,1806,9583,1958,1,276,,Active,,,http://www.redfin.com/WI/Green-Bay/921-Stadium-Dr-54304/home/57789028,RANW,50209564,N,Y,44.498393,-88.061688
MLS Listing,,Single Family Residential,1266 Hastings St,Green Bay,WI,54301,97500,2,1,Brown,971,11761,1965,1,100,,Active,,,http://www.redfin.com/WI/Green-Bay/1266-Hastings-St-54301/home/90155795,RANW,50209566,N,Y,44.490181,-88.011077
MLS Listing,,Single Family Residential,1053 Shawano Ave,Green Bay,WI,54303,84900,2,1,Brown,824,5662,1923,1,103,,Active,,,http://www.redfin.com/WI/Green-Bay/1053-Shawano-Ave-54303/home/90178490,RANW,50209529,N,Y,44.5219666,-88.0375887
MLS Listing,,Single Family Residential,1612 Harold St,Green Bay,WI,54302,118900,4,1.1,Brown,1080,6098,1971,1,110,,Active,,,http://www.redfin.com/WI/Green-Bay/1612-Harold-St-54302/home/90148361,RANW,50209546,N,Y,44.5159776,-87.9820841
MLS Listing,,Single Family Residential,900 Cherry St,Green Bay,WI,54301,149900,4,2,Brown,1792,3920,1913,1,84,,Active,,,http://www.redfin.com/WI/Green-Bay/900-Cherry-St-54301/home/90183214,RANW,50209500,N,Y,44.5115496,-88.0054048
MLS Listing,,Single Family Residential,2874 Shelter Creek Ct,Green Bay,WI,54313,799900,6,4.1,Shelter Creek Estates,6516,152460,2003,1,123,,Active,,,http://www.redfin.com/WI/Green-Bay/2874-Shelter-Creek-Ct-54313/home/57687870,RANW,50209521,N,Y,44.5040074,-88.113083
MLS Listing,,Single Family Residential,1833 11th Ave,Green Bay,WI,54304,119900,2,2,Brown,720,9000,1948,1,167,,Active,,,http://www.redfin.com/WI/Green-Bay/1833-11th-Ave-54304/home/90176062,RANW,50209484,N,Y,44.497999,-88.0445231
MLS Listing,,Single Family Residential,1035 Division St,Green Bay,WI,54303,114900,2,1,Brown,1053,8733,1948,1,109,,Active,August-24-2019 12:30 PM,August-24-2019 01:30 PM,http://www.redfin.com/WI/Green-Bay/1035-Division-St-54303/home/90179255,RANW,50209523,N,Y,44.5252608,-88.0344554
MLS Listing,,Single Family Residential,1434 Glen Rd,Green Bay,WI,54313,189900,3,1.1,Province,1584,9600,1969,1,120,,Active,,,http://www.redfin.com/WI/Green-Bay/1434-Glen-Rd-54313/home/102827867,RANW,50209510,N,Y,44.494939,-88.091118
MLS Listing,,Single Family Residential,260 N Danz Ave,Green Bay,WI,54302,135000,3,2,Brown,1527,7840,1960,1,88,,Active,,,http://www.redfin.com/WI/Green-Bay/260-N-Danz-Ave-54302/home/90149126,RANW,50209495,N,Y,44.5056221,-87.9675723
MLS Listing,,Single Family Residential,514 Hartung St,Green Bay,WI,54302,109900,3,2,Brown,1187,5730,1925,1,93,,Active,,,http://www.redfin.com/WI/Green-Bay/514-Hartung-St-54302/home/57640461,RANW,50209482,N,Y,44.4992368,-87.9937027
MLS Listing,,Single Family Residential,2772 Rockwood Hts,Green Bay,WI,54313,239900,3,2.2,Brown,2241,13503,1993,1,107,,Active,August-25-2019 11:00 AM,August-25-2019 12:30 PM,http://www.redfin.com/WI/Green-Bay/2772-Rockwood-Hts-54313/home/102828527,RANW,50209473,N,Y,44.5525019,-88.091326
MLS Listing,,Single Family Residential,336 Abrams St,Green Bay,WI,54302,104900,2,1,Brown,1020,9147,1880,1,103,,Active,,,http://www.redfin.com/WI/Green-Bay/336-Abrams-St-54302/home/57644191,RANW,50209492,N,Y,44.4981381,-87.9815736
MLS Listing,,Single Family Residential,4411 H E Townline Rd,Green Bay,WI,54311,224900,3,2,Brown,1248,65340,1973,1,180,,Active,,,http://www.redfin.com/WI/Eaton/Town-Line-Rd-54311/home/90183564,RANW,50209444,N,Y,44.473497,-87.862633
MLS Listing,,Single Family Residential,2717 Bay Settlement Rd,Green Bay,WI,54311,249900,3,2,Brown,2083,45738,1966,2,120,,Active,,,http://www.redfin.com/WI/Green-Bay/2717-Bay-Settlement-Rd-54311/home/90164932,RANW,50209460,N,Y,44.5427842,-87.8975799
MLS Listing,,Single Family Residential,729 Bascom Way,Green Bay,WI,54311,209900,4,2,Brown,2246,13503,1975,2,93,,Active,,,http://www.redfin.com/WI/Green-Bay/729-Bascom-Way-54311/home/102822819,RANW,50209458,N,Y,44.5143899,-87.9260114
MLS Listing,,Single Family Residential,330 Graass St,Green Bay,WI,54301,194900,3,2.1,Brown,1794,9583,1973,2,109,,Active,,,http://www.redfin.com/WI/Green-Bay/330-Graass-St-54301/home/90156325,RANW,50209456,N,Y,44.4867009,-88.013007
MLS Listing,,Single Family Residential,1164 Bond St,Green Bay,WI,54303,85000,3,1,Brown,1032,10018,1963,2,82,,Active,,,http://www.redfin.com/WI/Green-Bay/1164-Bond-St-54303/home/90179404,RANW,50209378,N,Y,44.5305034,-88.0377033
MLS Listing,,Vacant Land,3102 Sandstone Ct,Green Bay,WI,54313,75000,,,Sand Ridge Park South,,11761,,2,,,Active,,,http://www.redfin.com/WI/Green-Bay/3102-Sandstone-Ct-54313/home/147406099,RANW,50209432,N,Y,44.51796236,-88.12474251
MLS Listing,,Single Family Residential,2074 Spring Creek Cir,Green Bay,WI,54311,194900,3,2,Brown,1619,15681,1988,2,120,,Active,,,http://www.redfin.com/WI/Green-Bay/2074-Spring-Creek-Cir-54311/home/90184726,RANW,50209428,N,Y,44.464066,-87.934903
MLS Listing,,Vacant Land,3101 Ferndale Dr,Green Bay,WI,54313,75000,,,Sand Ridge Park South,,12196,,2,,,Active,,,http://www.redfin.com/WI/Green-Bay/3101-Ferndale-Dr-54313/home/144651453,RANW,50209425,N,Y,44.5181847,-88.1248992
MLS Listing,,Single Family Residential,1275 Alice Dr,Green Bay,WI,54304,194900,4,3,Brown,1270,9583,1969,2,153,,Active,,,http://www.redfin.com/WI/Green-Bay/1275-Alice-Dr-54304/home/90168938,RANW,50209376,N,Y,44.50077,-88.0787541
MLS Listing,,Vacant Land,1031 Winford Ave,Green Bay,WI,54303,14600,,,Brown,,7904,,2,,,Active,,,http://www.redfin.com/WI/Green-Bay/1031-Winford-Ave-54303/home/90147403,RANW,50209403,N,Y,44.5351948,-88.0340446
MLS Listing,,Single Family Residential,2880 Lavender Ln,Green Bay,WI,54313,199900,3,2,Brown,1366,12842,1986,2,146,,Active,,,http://www.redfin.com/WI/Green-Bay/2880-Lavender-Ln-54313/home/57840282,RANW,50209392,N,Y,44.567704,-88.094602
MLS Listing,,Single Family Residential,421 Floral Dr,Green Bay,WI,54301,159900,3,1.1,Brown,1638,9110,1978,2,98,,Active,,,http://www.redfin.com/WI/Green-Bay/421-Floral-Dr-54301/home/57720706,RANW,50209384,N,Y,44.48221,-88.014963
MLS Listing,,Single Family Residential,2255 Emerald Dr,Green Bay,WI,54311,419900,4,2.2,Creekside Trails,3622,14650,1999,2,116,,Active,,,http://www.redfin.com/WI/Green-Bay/2255-Emerald-Dr-54311/home/57641003,RANW,50209379,N,Y,44.459604,-87.931579
MLS Listing,,Single Family Residential,3940 W St Croix Cir,Green Bay,WI,54301,229900,3,2,Hillcrest View,1708,10319,1991,2,135,,Active,August-24-2019 01:00 PM,August-24-2019 02:00 PM,http://www.redfin.com/WI/Green-Bay/3940-St-Croix-Cir-W-54301/unit-CI/home/57839815,RANW,50209380,N,Y,44.450149,-88.030643
MLS Listing,,Single Family Residential,1475 Eliza St,Green Bay,WI,54301,129900,3,1,Brown,1836,6098,1904,2,71,,Active,,,http://www.redfin.com/WI/Green-Bay/1475-Eliza-St-54301/home/57818015,RANW,50209298,N,Y,44.4943329,-87.9995541
MLS Listing,,Vacant Land,1253 9th St,Green Bay,WI,54303,15100,,,Brown,,6403,,3,,,Active,,,http://www.redfin.com/WI/Green-Bay/1253-9th-St-54304/home/57678330,RANW,50209368,N,Y,44.5110519,-88.055658
MLS Listing,,Single Family Residential,481 Alpine Dr,Green Bay,WI,54302,197900,4,2,Brown,2024,10759,1974,3,98,,Active,August-25-2019 12:00 PM,August-25-2019 01:00 PM,http://www.redfin.com/WI/Green-Bay/481-Alpine-Dr-54302/home/90150590,RANW,50209357,N,Y,44.492458,-87.9476677
MLS Listing,,Single Family Residential,403 N Platten St,Green Bay,WI,54303,139900,2,2,Brown,1572,7840,1957,3,89,,Active,,,http://www.redfin.com/WI/Green-Bay/403-N-Platten-St-54303/home/57833869,RANW,50209349,N,Y,44.5315946,-88.0477512
MLS Listing,,Single Family Residential,963 Waverly Pl,Green Bay,WI,54304,124900,2,1,Brown,784,7560,1950,3,159,,Active,,,http://www.redfin.com/WI/Green-Bay/963-Waverly-Pl-54304/home/57781139,RANW,50209345,N,Y,44.5028611,-88.0458029
MLS Listing,,Single Family Residential,1217 Goodell St,Green Bay,WI,54301,174900,3,1.1,Brown,1656,6098,1953,3,106,,Active,,,http://www.redfin.com/WI/Green-Bay/1217-Goodell-St-54301/home/57686283,RANW,50209338,N,Y,44.4909927,-88.002231
MLS Listing,,Multi-Family (2-4 Unit),1332 Cass St,Green Bay,WI,54302,99900,3,2,Brown,1728,12632,1918,3,58,,Active,,,http://www.redfin.com/WI/Green-Bay/1332-Cass-St-54301/home/90146383,RANW,50209324,N,Y,44.4996756,-88.0019633
MLS Listing,,Vacant Land,520 Hubbard St,Green Bay,WI,54303,1,,,Brown,,5227,,3,,,Active,,,http://www.redfin.com/WI/Green-Bay/520-Hubbard-St-54303/home/160424135,RANW,50209331,N,Y,44.5190258,-88.022761
MLS Listing,,Single Family Residential,1812 10th Ave,Green Bay,WI,54304,74900,2,1,Brown,875,5662,1933,3,86,,Active,,,http://www.redfin.com/WI/Green-Bay/1812-10th-Ave-54304/home/90176068,RANW,50209329,N,Y,44.4984425,-88.0435489
MLS Listing,,Single Family Residential,1437 Western Ave,Green Bay,WI,54304,79900,3,1,Brown,1204,8276,1948,3,66,,Active,,,http://www.redfin.com/WI/Green-Bay/1437-Western-Ave-54303/home/57684437,RANW,50209317,N,Y,44.5240943,-88.056651
MLS Listing,,Single Family Residential,813 Cora St,Green Bay,WI,54303,79900,4,2,Brown,1258,3049,1906,3,64,,Active,,,http://www.redfin.com/WI/Green-Bay/813-Cora-St-54303/home/57627722,RANW,50209314,N,Y,44.5163656,-88.0285322
MLS Listing,,Single Family Residential,2754 Belle Plane Rd,Green Bay,WI,54313,244900,3,2.1,Brown,1970,15084,2000,3,124,,Active,,,http://www.redfin.com/WI/Green-Bay/2754-Belle-Plane-Rd-54313/home/57626066,RANW,50209307,N,Y,44.583955,-88.090268
MLS Listing,,Single Family Residential,3635 Glenbrooke Ln,Green Bay,WI,54301,174900,3,1.1,Brown,1619,10454,1977,3,108,,Active,,,http://www.redfin.com/WI/Green-Bay/3635-Glenbrooke-Ln-54301/home/57784192,RANW,50209308,N,Y,44.45311,-88.026621
MLS Listing,,Single Family Residential,1260 Shawano Ave,Green Bay,WI,54303,119900,4,1.1,Brown,1482,9085,1941,3,81,,Active,August-25-2019 11:30 AM,August-25-2019 12:45 PM,http://www.redfin.com/WI/Green-Bay/1260-Shawano-Ave-54303/home/57622867,RANW,50209309,N,Y,44.525464,-88.0463377
MLS Listing,,Single Family Residential,1336 Dancing Dunes Dr,Green Bay,WI,54313,194900,3,1.1,Brown,1830,11200,1981,3,107,,Active,August-25-2019 11:00 AM,August-25-2019 12:00 PM,http://www.redfin.com/WI/Green-Bay/1336-Dancing-Dunes-Dr-54313/home/57780827,RANW,50209304,N,Y,44.5182853,-88.1163823
MLS Listing,,Single Family Residential,1129 Redwood Dr,Green Bay,WI,54304,185000,3,2,Brown,2212,10890,1955,3,84,,Active,August-25-2019 12:00 PM,August-25-2019 02:00 PM,http://www.redfin.com/WI/Green-Bay/1129-Redwood-Dr-54304/home/90176495,RANW,50209299,N,Y,44.5118305,-88.0484197
MLS Listing,,Single Family Residential,1227 S Greenwood Ave,Green Bay,WI,54304,69900,2,1,Brown,1133,10080,1939,3,62,,Active,,,http://www.redfin.com/WI/Green-Bay/1227-S-Greenwood-Ave-54304/home/90177219,RANW,50209288,N,Y,44.5050061,-88.03564
MLS Listing,,Townhouse,3435 East River Dr #2,Green Bay,WI,54301,189900,3,3.1,Brown,1946,,1997,3,98,,Active,,,http://www.redfin.com/WI/Green-Bay/3435-E-River-Dr-54301/unit-2/home/102825520,RANW,50209284,N,Y,44.4554404,-88.0207569
MLS Listing,,Single Family Residential,1112 S Roosevelt St,Green Bay,WI,54301,92000,2,1,Brown,600,6098,1938,3,153,,Active,,,http://www.redfin.com/WI/Green-Bay/1112-S-Roosevelt-St-54301/home/102820866,RANW,50209282,N,Y,44.495571,-88.010133
MLS Listing,,Multi-Family (2-4 Unit),1150 Abrams St,Green Bay,WI,54302,150000,4,2,Brown,1584,9420,1965,3,95,,Active,,,http://www.redfin.com/WI/Green-Bay/1150-Abrams-St-54302/home/90148095,RANW,50209032,N,Y,44.48698,-87.9892157
MLS Listing,,Single Family Residential,1675 Lilac Ln,Green Bay,WI,54302,142900,3,1,Brown,1309,8276,1956,4,109,,Active,,,http://www.redfin.com/WI/Green-Bay/1675-Lilac-Ln-54302/home/90150153,RANW,50209280,N,Y,44.4898469,-87.9893424
MLS Listing,,Single Family Residential,219 Allen Ave,Green Bay,WI,54302,164900,3,2.1,Brown,2675,15245,1960,4,62,,Active,,,http://www.redfin.com/WI/Green-Bay/219-Allen-Ave-54302/home/90152603,RANW,50209272,N,Y,44.5002798,-87.9600134
MLS Listing,,Single Family Residential,814 Karl St,Green Bay,WI,54301,169900,4,2,Brown,1628,7835,1968,4,104,,Active,,,http://www.redfin.com/WI/Green-Bay/814-Karl-St-54301/home/90157770,RANW,50209271,N,Y,44.478219,-88.007724
MLS Listing,,Single Family Residential,543 Delwiche Rd,Green Bay,WI,54302,214900,3,2.1,Brown,2090,10454,1986,4,103,,Active,August-25-2019 12:00 PM,August-25-2019 01:00 PM,http://www.redfin.com/WI/Green-Bay/543-Delwiche-Rd-54302/home/57799919,RANW,50209263,N,Y,44.4905488,-87.9520705
MLS Listing,,Single Family Residential,164 Reimer St,Green Bay,WI,54302,219900,3,2,Brown,2257,17859,1953,4,97,,Active,,,http://www.redfin.com/WI/Green-Bay/164-Reimer-St-54302/home/57790246,RANW,50209063,N,Y,44.5008406,-87.9760673
MLS Listing,,Single Family Residential,816 S Clay St,Green Bay,WI,54301,167500,4,1,Astor Park,1512,9583,1928,4,111,,Active,,,http://www.redfin.com/WI/Green-Bay/816-S-Clay-St-54301/home/90146899,RANW,50209260,N,Y,44.5005917,-88.0101842
MLS Listing,,Single Family Residential,515 Cottage Grove Ave,Green Bay,WI,54304,138000,4,2,Brown,1896,7405,1957,4,73,,Active,,,http://www.redfin.com/WI/Green-Bay/515-Cottage-Grove-Ave-54304/home/57660118,RANW,50209230,N,Y,44.491047,-88.044876
MLS Listing,,Single Family Residential,2883 Shelter Creek Ct,Green Bay,WI,54313,545000,4,4.2,Brown,5718,14374,2002,4,95,,Active,,,http://www.redfin.com/WI/Green-Bay/2883-Shelter-Creek-Ct-54313/home/57685379,RANW,50209231,N,Y,44.5037255,-88.1138459
MLS Listing,,Multi-Family (2-4 Unit),1433 Eliza St,Green Bay,WI,54301,139900,5,2,Brown,1692,12632,1947,4,83,,Active,,,http://www.redfin.com/WI/Green-Bay/1433-Eliza-St-54301/home/57632259,RANW,50209228,N,Y,44.4949553,-88.0014662
MLS Listing,,Single Family Residential,701 St George St,Green Bay,WI,54302,49000,4,1,Brown,1707,4356,1924,4,29,,Active,,,http://www.redfin.com/WI/Green-Bay/701-St-George-St-54302/home/57684305,RANW,50209227,N,Y,44.5147775,-87.9963799
MLS Listing,,Single Family Residential,1426 Biemeret St,Green Bay,WI,54305,154900,4,2,Brown,1852,8276,1956,4,84,,Active,,,http://www.redfin.com/WI/Green-Bay/1426-Biemeret-St-54304/home/90182125,RANW,50209229,N,Y,44.5110606,-88.0648617
MLS Listing,,Single Family Residential,2620 Libal St,Green Bay,WI,54301,124900,3,1,Brown,1134,10018,1952,4,110,,Active,,,http://www.redfin.com/WI/Green-Bay/2620-Libal-St-54301/home/85812395,RANW,50209240,N,Y,44.471207,-88.021097
MLS Listing,,Single Family Residential,1572 Proper St,Green Bay,WI,54302,104900,3,1,Brown,1450,5662,1908,4,72,,Active,,,http://www.redfin.com/WI/Green-Bay/1572-Proper-St-54302/home/92223322,RANW,50209214,N,Y,44.5067695,-87.985651
MLS Listing,,Single Family Residential,724 E Briar Ln,Green Bay,WI,54301,199900,4,2.1,Brown,2571,10018,1975,4,78,,Active,,,http://www.redfin.com/WI/Green-Bay/724-E-Briar-Ln-54301/home/90156281,RANW,50209244,N,Y,44.455244,-88.026236
MLS Listing,,Single Family Residential,879 Elmore St,Green Bay,WI,54303,49900,3,1,Brown,924,11761,1900,4,54,,Active,,,http://www.redfin.com/WI/Green-Bay/879-Elmore-St-54303/home/90179485,RANW,50209211,N,Y,44.5249388,-88.0264302
MLS Listing,,Single Family Residential,2965 E Enderby Ln,Green Bay,WI,54311,234900,3,2.1,Brown,2493,14102,1993,4,94,,Active,,,http://www.redfin.com/WI/Green-Bay/2965-E-Enderby-Ln-54311/home/90149740,RANW,50209182,N,Y,44.5259607,-87.9341505
MLS Listing,,Single Family Residential,1346 Minahan St,Green Bay,WI,54303,74900,3,1,Brown,1525,5662,1958,4,49,,Active,,,http://www.redfin.com/WI/Green-Bay/1346-Minahan-St-54303/home/90147122,RANW,50209207,N,Y,44.5357601,-88.0439692
MLS Listing,,Single Family Residential,610 9th St,Green Bay,WI,54304,71500,2,1,Brown,1376,19602,1952,4,52,,Active,,,http://www.redfin.com/WI/Green-Bay/610-9th-St-54304/home/90177636,RANW,50209137,N,Y,44.5039079,-88.033844
MLS Listing,,Single Family Residential,1553 Spencers Crossing Xing,Green Bay,WI,54313,344900,3,2.1,Spencers Crossing,2790,11761,2010,7,124,,Active,,,http://www.redfin.com/WI/Green-Bay/1553-Spencers-Xing-54313/home/102819469,RANW,50209165,N,Y,44.5816159,-88.148724
MLS Listing,,Single Family Residential,2032 Deckner Ave,Green Bay,WI,54302,129900,3,1,Brown,1509,6534,1945,7,86,,Active,,,http://www.redfin.com/WI/Green-Bay/2032-Deckner-Ave-54302/home/90149854,RANW,50209162,N,Y,44.5021754,-87.9714182
MLS Listing,,Single Family Residential,1720 Steiner Ln,Green Bay,WI,54313,365000,3,2.1,Brown,1945,12632,2019,7,188,,Active,,,http://www.redfin.com/WI/Howard/1720-Steiner-Ln-54313/home/144651810,RANW,50209154,N,Y,44.5863687,-88.1196713
MLS Listing,,Single Family Residential,744 S Clay St,Green Bay,WI,54301,129900,5,2,Brown,1713,3484,1918,7,76,,Active,,,http://www.redfin.com/WI/Green-Bay/744-S-Clay-St-54301/home/57682179,RANW,50209130,N,Y,44.5011358,-88.0097254
MLS Listing,,Single Family Residential,1135 S Ridge Rd,Green Bay,WI,54304,117500,2,1,Brown,1224,8712,1949,7,96,,Active,,,http://www.redfin.com/WI/Green-Bay/1135-S-Ridge-Rd-54304/home/57837589,RANW,50209099,N,Y,44.5140734,-88.0558871
MLS Listing,,Single Family Residential,3224 W Twin Pines Ct,Green Bay,WI,54311,529900,5,3.1,Brown,5964,20473,2010,7,89,,Active,,,http://www.redfin.com/WI/Green-Bay/3224-W-Twin-Pines-Ct-54311/home/57889477,RANW,50209149,N,Y,44.4983017,-87.9215984
MLS Listing,,Single Family Residential,1327 Doty St,Green Bay,WI,54301,112900,4,1,Brown,1344,9583,1903,7,84,,Active,,,http://www.redfin.com/WI/Green-Bay/1327-Doty-St-54301/home/102923635,RANW,50209142,N,Y,44.5064066,-87.997489
MLS Listing,,Vacant Land,3101 Sandstone Ct,Green Bay,WI,54313,80000,,,Sand Ridge Park South,,11761,,7,,,Active,,,http://www.redfin.com/WI/Green-Bay/3101-Sandstone-Ct-54313/home/168675325,RANW,50209134,N,Y,44.526701,-88.124995
MLS Listing,,Single Family Residential,1457 Garland Rd,Green Bay,WI,54301,106000,4,1.1,Brown,1651,9147,1940,7,64,,Active,,,http://www.redfin.com/WI/Green-Bay/1457-Garland-St-54301/home/57659984,RANW,50209138,N,Y,44.4896994,-88.0044509
MLS Listing,,Single Family Residential,1642 Carole Ln,Green Bay,WI,54313,184900,3,1.1,Brown,1880,9583,1979,7,98,,Active,,,http://www.redfin.com/WI/Green-Bay/1642-Carole-Ln-54313/home/102827685,RANW,50209128,N,Y,44.4903509,-88.105274
MLS Listing,,Single Family Residential,301 Quinton St,Green Bay,WI,54302,129900,3,1,Brown,1265,8750,1948,7,103,,Active,,,http://www.redfin.com/WI/Green-Bay/301-Quinton-St-54302/home/57801365,RANW,50209132,N,Y,44.5005722,-87.9858996
MLS Listing,,Single Family Residential,900 Liberty St,Green Bay,WI,54304,137500,3,1.1,Brown,1097,7405,1946,7,125,,Active,,,http://www.redfin.com/WI/Green-Bay/900-Liberty-St-54304/home/102813154,RANW,50209118,N,Y,44.501439,-88.0434329
MLS Listing,,Single Family Residential,3500 Spyglass Hill Dr,Green Bay,WI,54311,369900,4,3.1,Brown,3795,11761,2004,7,97,,Active,August-25-2019 11:00 AM,August-25-2019 12:00 PM,http://www.redfin.com/WI/Green-Bay/3500-Spyglass-Hill-Dr-54311/home/102817888,RANW,50209113,N,Y,44.5489067,-87.9066247
MLS Listing,,Single Family Residential,1662 Ranchland Dr,Green Bay,WI,54304,134900,2,1,Brown,1044,7840,1956,7,129,,Active,,,http://www.redfin.com/WI/Green-Bay/1662-Ranchland-Dr-54304/home/90182519,RANW,50209109,N,Y,44.5169821,-88.0740083
MLS Listing,,Single Family Residential,1239 Western Ave,Green Bay,WI,54303,129900,3,1,Brown,1508,10018,1955,7,86,,Active,,,http://www.redfin.com/WI/Green-Bay/1239-Western-Ave-54303/home/90179094,RANW,50209093,N,Y,44.5211514,-88.0480186
MLS Listing,,Single Family Residential,970 Mather St,Green Bay,WI,54303,115000,4,1,Whitneys,1089,7292,1936,7,106,,Active,,,http://www.redfin.com/WI/Green-Bay/970-Mather-St-54303/home/57824733,RANW,50209096,N,Y,44.528685,-88.028676
MLS Listing,,Single Family Residential,1256 Vanderbraak St,Green Bay,WI,54302,59900,1,1,Brown,450,8276,1930,7,133,,Active,,,http://www.redfin.com/WI/Green-Bay/1256-Vanderbraak-St-54302/home/90148157,RANW,50209076,N,Y,44.5216403,-87.9890746
MLS Listing,,Multi-Family (2-4 Unit),1020 Klaus St,Green Bay,WI,54302,168000,6,2,Brown,2021,8712,1940,7,83,,Active,,,http://www.redfin.com/WI/Green-Bay/1020-Klaus-St-54302/home/57856536,RANW,50209089,N,Y,44.5226326,-87.9953091
MLS Listing,,Single Family Residential,507 Dauphin St,Green Bay,WI,54301,169900,3,1,Brown,1232,13068,1986,7,138,,Active,August-25-2019 01:30 PM,August-25-2019 02:30 PM,http://www.redfin.com/WI/Green-Bay/507-Dauphin-St-54301/home/90157132,RANW,50209087,N,Y,44.478534,-88.014856
MLS Listing,,Vacant Land,3096 Sandstone Ct,Green Bay,WI,54313,85000,,,Sand Ridge Park South,,9583,,8,,,Active,,,http://www.redfin.com/WI/Green-Bay/3096-Sandstone-Ct-54313/home/168668165,RANW,50209041,N,Y,44.51846321,-88.12508461
MLS Listing,,Single Family Residential,971 Rasmussen Pl,Green Bay,WI,54304,189900,3,1.1,Brown,1777,13939,1947,8,107,,Active,,,http://www.redfin.com/WI/Green-Bay/971-Rasmussen-Pl-54304/home/90170923,RANW,50209045,N,Y,44.492928,-88.067828
MLS Listing,,Single Family Residential,120 S Jackson St,Green Bay,WI,54301,109900,3,2,Brown,1932,6098,1878,8,57,,Active,,,http://www.redfin.com/WI/Green-Bay/120-S-Jackson-St-54301/home/102820573,RANW,50209035,N,Y,44.5108279,-88.0083493
MLS Listing,,Single Family Residential,579 Cornelius Dr,Green Bay,WI,54311,189000,4,2,Brown,2168,9552,1978,8,87,,Active,,,http://www.redfin.com/WI/Green-Bay/579-Cornelius-Dr-54311/home/57643417,RANW,50209069,N,Y,44.511828,-87.9277925
MLS Listing,,Single Family Residential,1143 Spence St,Green Bay,WI,54304,204950,3,3,Brown,2283,7405,1953,8,90,,Active,,,http://www.redfin.com/WI/Green-Bay/1143-Spence-St-54304/home/90176621,RANW,50208838,N,Y,44.5128104,-88.0530225
MLS Listing,,Single Family Residential,1123 9th St,Green Bay,WI,54304,119900,2,1,Brown,1008,9148,1938,8,119,,Active,,,http://www.redfin.com/WI/Green-Bay/1123-9th-St-54304/home/57808998,RANW,50208961,N,Y,44.5111208,-88.0160445
MLS Listing,,Single Family Residential,3220 Delahaut St,Green Bay,WI,54301,250000,4,2.1,Brown,3242,21344,1968,8,77,,Active,,,http://www.redfin.com/WI/Green-Bay/3220-Delahaut-St-54301/home/101688432,RANW,50209023,N,Y,44.463051,-88.031171
MLS Listing,,Multi-Family (2-4 Unit),2020 Ann Ln,Green Bay,WI,54304,269900,5,4,Parkwood Estates,3756,13068,1975,8,72,,Active,,,http://www.redfin.com/WI/Green-Bay/2020-Ann-Ln-54304/home/102824835,RANW,50209009,N,Y,44.5086885,-88.0945984
MLS Listing,,Single Family Residential,1263 Klaus St,Green Bay,WI,54302,99900,2,1,Brown,1439,8276,1940,9,69,,Active,,,http://www.redfin.com/WI/Green-Bay/1263-Klaus-St-54302/home/90148152,RANW,50208981,N,Y,44.5210952,-87.9894571
MLS Listing,,Single Family Residential,1739 Loretta Ln,Green Bay,WI,54302,139900,3,1,Brown,1546,8712,1962,9,90,,Active,,,http://www.redfin.com/WI/Green-Bay/1739-Loretta-Ln-54302/home/90150021,RANW,50208947,N,Y,44.4901685,-87.984599
MLS Listing,,Vacant Land,3103 Sandstone Ct,Green Bay,WI,54313,85000,,,Sand Ridge Park South,,7405,,9,,,Active,,,http://www.redfin.com/WI/Green-Bay/3103-Sandstone-Ct-54313/home/168660028,RANW,50208761,N,Y,44.51760017,-88.12498254
MLS Listing,,Single Family Residential,2556 Lance St,Green Bay,WI,54313,184900,3,2,Brown,1344,10011,1980,9,138,,Active,,,http://www.redfin.com/WI/Green-Bay/2556-Lance-St-54313/home/87953317,RANW,50208901,N,Y,44.5590959,-88.083055
MLS Listing,,Single Family Residential,1051 Marvelle Ln,Green Bay,WI,54304,86000,3,1,Brown,1392,7840,1952,9,62,,Active,,,http://www.redfin.com/WI/Green-Bay/1051-Marvelle-Ln-54304/home/90170409,RANW,50208946,N,Y,44.495162,-88.071042
MLS Listing,,Townhouse,1009 Reed St,Green Bay,WI,54303,70000,2,1,Brown,1040,,1939,9,67,100,Active,,,http://www.redfin.com/WI/Green-Bay/1009-Reed-St-54303/unit-6/home/102819934,RANW,50208933,N,Y,44.522251,-88.034939
MLS Listing,,Townhouse,1007 Reed St,Green Bay,WI,54303,70000,2,1,Brown,1040,,1939,9,67,100,Active,,,http://www.redfin.com/WI/Green-Bay/1007-Reed-St-54303/unit-5/home/57841103,RANW,50208927,N,Y,44.5223978,-88.0349444
MLS Listing,,Townhouse,1005 Reed St,Green Bay,WI,54303,70000,2,1,Brown,1040,,1939,9,67,100,Active,,,http://www.redfin.com/WI/Green-Bay/1005-Reed-St-54303/unit-4/home/57853454,RANW,50208925,N,Y,44.5223624,-88.0348438
